title,count
Software architect / Software designer,2
零售 GTM,2
嵌入式软件集成工程师,2
Head of Business Development & Strategy,2
九城事业部总监,2
商品部总监,2
小程序 IDE 研发工程师,2
C++软件开发工程师,2
华北区采购经理,2
客户成功／用户运营,2
IT 架构师＆资深 IT 专家,2
R&D Intern,2
机器人控制工程师,2
总负责人,2
类目负责人,2
全球品牌公关负责人,2
活动运营专员,2
数据挖掘（实习生）,2
私募基金市场负责人,2
语音算法专家,2
市场分析,2
记者/分析师,2
技术主管＆架构师,2
AIGC文生图社区增长产品,2
内容运营高级经理,2
产品经理培训生（两次轮岗）,2
项目管理经理,2
总账会计主管,2
研究员实习,2
AI 产品增长运营负责人,2
硅谷大厂科技组组长,2
产品技术经理,2
高级机器学习工程师,2
高级软件开发经理,2
Postdoctoral research fellow,2
运维主管,2
Fractional CEO / COO,2
全国服务商发展中心负责人,2
总部销售中台负责人,2
R&D ENGINEER,2
全国销售运营副总监,2
高级营销主管,2
云计算研发工程师,2
项目财务主管,2
Python 后端开发,2
强化学习高级算法工程师,2
变压器设计工程师,2
光学设计工程师,2
研究岗,2
业务产品总监,2
大数据＆AI 产品经理,2
行业研究部副总经理,2
高级固件工程师,2
高级商业数据分析师,2
AI 策略/AI 平台产品经理,2
视频会议产品实习生,2
社区增值产品实习生,2
定价策略优化项目负责人,2
高级软件工程师，项目经理（产品经理）,2
资深售前与解决方案工程师,2
BIOS 工程师,2
专家 P7 (AI),2
Plant Manager,2
HRIS 高级经理,2
高级软件经理,2
抖音产品经理,2
数据建模工程师,2
AI 语音产品负责人,2
语音合成产品经理,2
策略产品-P7,2
数据产品经理-K3C,2
数据、商业化产品经理-P9,2
高级技术项目经理,2
资深应用算法工程师,2
脑认知研究员,2
解决方案部总经理,2
AI 实习生,2
PHP 后端高级开发工程师,2
电机研发工程师,2
策略算法研究,2
CEO＆联合创始人,2
大数据平台工程师,2
海外市场推广负责人,2
高级算法专家，智能决策团队负责人，智能数据团队负责人,2
结构设计组长,2
财务 BP 经理,2
培训专家,2
高级培训经理,2
国家副总经理,2
Regional Manager,2
机器学习研发工程师,2
商业化营销策略经理,2
数字营销顾问,2
直播产品经理,2
专家工程师,2
研发中心负责人,2
推荐产品经理,2
android 资深开发工程师,2
主任架构师,2
资深前端专家,2
android 高级开发工程师,2
开发总监,2
视觉设计主管,2
图像处理软件工程师,2
测绘工程师,2
AI 解决方案专家,2
焊装工程师,2
Web 全栈工程师,2
教学助理和研究助理,2
erp 软件开发工程师,2
AI 大模型数据专家,2
视觉设计组长,2
华为云运维 SRE,2
见习生,2
高级电子工程师,2
COO/CTO,2
垂类运营经理,2
自然语言算法工程师（实习）,2
Senior Quant Developer (VP),2
客户关系经理,2
开发者,2
架构师＆PM,2
运动控制算法高级工程师,2
步态算法专家,2
人工智能高级产品经理,2
汽车电动／混合动力传动控制工程师,2
研究生助教,2
机器学习,2
Linux 软件工程师,2
全栈工程师、产品经理,2
商管商家端产品,2
销管销售端产品,2
商家端履约订单产品,2
资深资金清结算产品,2
Financial IT,2
清结算,2
信贷账务运营,2
结算产品、账务产品,2
交付实习生,2
增长及运营负责人,2
信息部总监,2
供应链管理培训生,2
用户产品组组长,2
产品线总监,2
舆情数据分析师,2
Intern Statistian,2
持续集成工程师,2
部门副经理,2
海外高级内容运营,2
动力系统工程师,2
猎头总监,2
猎头高级经理,2
AI产品专家,2
联创 COO,2
学期项目研究员,2
增长＆交易产品负责人,2
本科生研究助理,2
Global IP and Brand Ecosystem Collaboration,2
大数据开发科学家,2
Operations Manager,2
AI 电话增长负责人,2
视觉搜索体验负责人,2
实习 PM,2
高级产品经理／专家,2
搜索＆大数据开发工程师,2
高级软件技术支持,2
后端开发工程师 - 大数据开发工程师,2
博士研究生/核心成员,2
AI Educational Research Team Lead,2
算法评测工程师,2
创新业务产品,2
数字生活方案机构负责人,2
AIGC/光流负责人,2
音频算法工程师（实习）,2
音频算法研究员（实习）,2
python 后端开发工程师,2
战略合作高级经理,2
Founder/CEO,2
快手线索 CRM 系统业务前端负责人,2
International Business Development,2
独立咨询顾问,2
开发组组长,2
首席技术官 CTO／首席信息官 CIO,2
Java 资深研发工程师,2
算法产品,2
组经理,2
创始人/项目负责人,2
TikTok 电商运营,2
Tech Leader,2
AI产品总监,2
副总经理兼财务总监,2
JAVA 中高级开发工程师,2
售前技术支持工程师,2
前端团队 Leader,2
首席业务官,2
Google SEO/投流优化师,2
资深 NLP 算法工程师,2
高级电芯开发工程师,2
首席质量官,2
大模型数据产品经理,2
品质主管,2
解决方案代表,2
营销搭建,2
个人 IP 主理人,2
Machine Learning Research Intern,2
Applied Machine Learning Research Intern,2
搜索资深产品,2
信息流推荐策略高级产品,2
K12 在线教育产品（实习）,2
MUI 产品（实习）,2
创作工具产品团队负责人,2
前端工程师/Leader,2
软件／高级软件工程师,2
创始人，前后端开发工程师,2
前后端开发工程师,2
高级 AI 产品经理（舱内感知）,2
Investment Intern,2
CG／品牌／视觉设计师,2
设计技术研发专家／建筑师,2
BIM 技术顾问,2
OTT 项目负责人,2
海外素材策划,2
产品经理（联创）,2
java 开发工程师实习生,2
AI／自动化策略产品经理,2
AI PM(Owner),2
Associate Director / Associate Professor,2
高级前端讲师,2
风控数据分析师,2
一号位/联创/产品负责人,2
腾讯云 AI 高级产品专家,2
娱乐 Agent 负责人,2
Financial Analyst & Business Planner,2
大学生士兵,2
业务＆产品负责人,2
算法科学家,2
视觉设计实习生,2
3D Leader,2
开发小组长,2
财务部部长,2
信贷管理,2
Java 开发主程,2
高级软件工程师（c++）,2
点云算法工程师,2
采购部经理,2
算法工程师（AI 方向）,2
C++ 服务器开发,2
手机软件开发工程师,2
Ph.D. Student,2
Undergraduate Researcher,2
士兵,2
强化学习工程师,2
中台研发工程师,2
资深数据产品经理,2
外骨骼机械结构工程师,2
商业分析副总监,2
Collaboration Researcher,2
舆情公关,2
Co-Founder & Machine Learning Engineer,2
集团技术班委｜阿记干部（合伙人）｜基础产研和用户研发平台 总经理,2
国际市场主管,2
ERP 实施工程师,2
区域副总裁,2
高级 AI 产品专家,2
高级研发工程师、T10,2
高级研发工程师、系统架构师、T7,2
Senior Develop Engineer,2
软件研发、项目管理,2
System Function Leader,2
机械结构设计,2
前端 TL,2
嵌入式软件实习生,2
嵌入式软件研发工程师,2
技术支持实习生,2
PMO 项目总监,2
大模型算法专家,2
海外公关经理,2
研究科学家实习生,2
嵌入式开发实习工程师,2
业务副总监,2
全球线下渠道负责人,2
成员,2
墨西哥销售经理,2
技术总监（机械结构）,2
C#客户端开发工程师,2
Dispatched Employee,2
方案部经理,2
AR 产品经理,2
资深副总裁,2
产品经理／产品 Leader,2
技术/研发经理,2
欧美大客户销售经理,2
NLP 算法研究员,2
人脸识别与聚类算法负责人,2
人脸识别团队算法负责人,2
CV 算法工程师、总体论证工程师,2
金属材料主任工程师,2
Full-stack Software Engineer,2
供应链运营计划专家,2
高级 NLP 算法工程师,2
模型开发经理,2
质量总经理,2
软件集成工程师,2
供应商质量主管,2
游戏客户端开发,2
实习前端工程师,2
数据闭环专家,2
数据 BP,2
自动驾驶数据工程师,2
山东区域经理,2
售前架构师,2
具身智能/VLA 研发工程师,2
大模型算法研究员,2
门店运营经理,2
Algorithm Engineer Intern,2
法官助理（实习）,2
人工智能中心总师（外聘）,2
海外推广主管,2
Application Engineer,2
PR 实习生,2
工程物业副总,2
测试工程师／PM,2
销售代表（实习）,2
公务员／事业单位人员（实习）,2
数字化项目负责人,2
海外广告创意策划,2
NLP 研发工程师,2
深度学习,2
综合管理部部长,2
创始人/自主创业,2
web 高级开发工程师,2
用户运营总监,2
技术／研发经理,2
PHP 高级工程师,2
高级投融资经理,2
Android 产品负责人,2
数据可视化,2
软件实施顾问,2
副总经理、董秘、投资部负责人,2
投行部项目经理,2
活动运营经理,2
销售副总经理,2
自然语言处理研究员,2
java 后端开发,2
机械实习生,2
高级 NLP 算法专家,2
Senior Programmer,2
视觉实习,2
语音算法实习生,2
AI 顾问,2
服务运营经理,2
罗马尼亚软件中心负责人,2
策略专员,2
物流项目经理,2
团队 Leader,2
人形机器人产品/项目经理,2
C++ 后台开发,2
AI 生态解决方案＆BD,2
安全风控研发,2
Assistant General Manager,2
Hardware Validation Engineer,2
集团品牌市场总监,2
人形机器人算法实习生,2
BI 架构师,2
高级产品专员,2
大数据架构设计及开发／数仓开发,2
行政部总经理,2
项目主管／经理,2
汽车结构工程师,2
Data Mining Engineer,2
Head of User Growth,2
伺服产品经理、主任工程师,2
轨迹规划算法高级工程师,2
高级工程师、总工,2
操盘手,2
算法總監,2
GTM Director for North America,2
AI 视觉设计师,2
媒介,2
VP/PMO,2
管培生 HR,2
创新项目经理,2
业务发展经理,2
云业务架构师主管,2
后端高级工程师,2
外联部部长,2
云计算架构咨询,2
私有云／虚拟化交付架构师,2
IT 审计师,2
审计经理／主管,2
Partnership BD Manager,2
品牌和市场负责人,2
资深商业产品经理,2
会员增长产品经理,2
高级应用开发工程师,2
大数据产品经理,2
品牌与公关 VP,2
联创兼 CMO,2
海外项目研发工程师,2
BI Developer,2
Senior Consultant - BD,2
国际业务经理,2
高级产品与服务设计师,2
大前端开发工程师,2
海外项目结构研发工程师,2
业务管理岗,2
解决方案副总监,2
诺基亚手机测试工程师、测试项目经理,2
市场推广与广告项目负责人,2
全球风险投资，业务发展,2
智能与运动控制开发,2
测试工程师、测试项目经理,2
算法工程师/开发工程师,2
技术总监（研发）,2
AI 算法专家/部门经理,2
Product Marketing Managr/GTM Manager,2
首席数据科学家/数据分析挖掘总监,2
人工智能总监,2
事业部技术负责人,2
软件开发硕士,2
主管会计,2
计算机视觉高级算法工程师,2
海外游戏运营,2
投资战略分析师,2
python,2
集团媒体投放、内容营销、美妆科技战略分析师，市场营销与数字化管培生,2
市场分析员（实习）,2
杜嘉班纳美妆产品经理助理（实习）,2
初级分析师,2
投资者关系实习生,2
战略合作与解决方案总经理,2
售前高级总监、产品高级总监,2
智能硬件产品线负责人,2
市场推广主管、售前经理,2
私募基金实习生,2
Software Developer Intern,2
风控数据挖掘,2
java 资深研发工程师,2
设计总监助理,2
战略专家,2
首席咨询专家/高级咨询总监,2
芯片开发工程师/验证工程师/项目经理/开发代表,2
达人营销运营,2
高级运动控制算法工程师,2
外贸销售经理,2
技术／研发总监,2
副总裁、董事会秘书,2
视频生成产品经理,2
产品经理培训生,2
结构部负责人,2
市场实习生,2
创始人/总经理,2
联合创始人、副总裁,2
高级品牌公关总监,2
高级咨询分析师,2
Vehicle Steer-by-wire Project Development Engineer,2
结构建模,2
高级增长运营经理,2
Control Engineer Intern,2
Subject Matter Expert,2
董事会审计委员会主席／薪酬委员会成员／独立董事,2
首席投资官,2
资深 Java 开发,2
深度记者,2
嵌入式软件开发实习生,2
PR 负责人,2
大学老师,2
高级 wed 前端工程师,2
系统设计负责人,2
NLP Engineer,2
高级审计专员,2
业务线技术负责人,2
P7 技术专家,2
AI 影视情感数据评测,2
AI 音视频训练师,2
高级文案,2
达人运营负责人,2
Senior Adaptive Autosar Developer,2
采编记者,2
Software Engineer 3,2
生产实习生,2
数字化转型专家,2
图形渲染工程师,2
数据通信工程师,2
业务产品运营,2
付费用户转化与留存,2
先行研究主任工程师,2
项目焊接主管,2
新技术产品经理,2
Golang 开发（实习）,2
研究助手,2
资深商业分析师（P7）,2
造型设计师,2
材料，腐蚀，失效专家及亚洲地区机械完整性负责人,2
客座研究员,2
化学工程师，热水器内防腐项目负责人,2
NLP leader,2
资深软件经理,2
平台治理专家,2
物流主管,2
审核主管,2
机械负责人,2
Graphics Software Engineer,2
AI development intern,2
运营流量工具产品经理,2
测试平台产品经理,2
Marketing Associate,2
成本控制主管,2
前端小组长,2
AI 应用架构师,2
资深系统架构师,2
信息技术总监,2
设计管理,2
资深交互设计,2
外汇交易员,2
创始人 CEO 兼 CTO,2
产品技术负责人 兼 战略部负责人,2
社区团购 C 端用户技术负责人 高级技术专家,2
Data analyst assistant,2
战略运营总监,2
海外业务运营负责人（副总监）,2
iOS 资深开发,2
iOS 高级开发,2
C 端业务二号位/AI 产品一号位,2
C 端业务一号位/产品一号位,2
COO/C 端业务负责人,2
高级产品专家/AIPM,2
Founding PM/产品经理,2
终端经理／KA 经理,2
基础平台开发,2
通信协议工程师,2
仓储经理,2
VP of Engineering,2
GC Category Sales Director,2
设计助理,2
手机游戏开发,2
QQ 群产品经理,2
财务助手,2
系统 owner,2
汉语老师,2
项目技术员,2
工厂经理,2
前端实习,2
网络安全产品营销实习生,2
资深招聘经理,2
产品部门经理,2
Web 前端实习,2
服兵役,2
内容策略实习生,2
常务副校长,2
团委书记,2
实验室全职实习,2
视觉对接人,2
AI 音乐运营,2
软件工程总监,2
顾问/专家,2
债券承做实习生,2
大客户经理 KA,2
业务拓展专家,2
策划助理,2
软件开发＆前端负责人,2
语音信号处理算法专家,2
城市规划师,2
销售总经理,2
总经理（技术合伙人）,2
引擎开发工程师,2
高级项目管理,2
企业全职实习,2
二级部门负责人,2
GC Category Sales Director - Kids/tennis/skate,2
Java 初级开发工程师,2
投融资主管,2
Sales Manager & Proprietor,2
本体部＆供应链 负责人,2
Operations Manager & Jr. Partner,2
营销策划／社媒运营（日本市场）,2
Technical Service Engineer,2
Junior Operations Manager/Deputy,2
Proprietor,2
应用产品负责人,2
自如管家,2
虚拟人＆AI 方向产品经理,2
用户增长投放,2
qt 高级开发工程师,2
Agent 开发、图像生成算法、全栈开发,2
Agent 开发、全栈开发、产品设计,2
全栈开发、图像生成算法,2
项目管理高级经理,2
架构师/研发经理,2
研究奖学金获得者,2
AI 政策研究奖学金获得者,2
培训和发展经理,2
高级 python 工程师,2
.NET 开发/项目 Owner,2
电商搜索产品经理,2
风险投资分析研究员,2
出海 SaaS 工具产品运营实习生,2
人事实习生,2
商务负责人,2
高级机械研发工程师,2
商家策略运营,2
软件专家,2
固件经理,2
智能交互部总经理,2
Research Intern in AIGC,2
助理研究院,2
Senior Supervisor,2
医疗器械研发,2
数据标注,2
UX 产品设计师,2
高级 UE/UI 设计,2
高级交互设计,2
办事处负责人,2
高级系统开发工程师,2
游戏测试,2
财务管理培训生,2
MCU 工程师,2
Worldwide Budget Senior Financial Analysist,2
Assistant Finance Manager of China Region,2
广州分公司总经理,2
海外项目负责人,2
产品总监＆创始人,2
多模态算法方向,2
兼职开发,2
热设计负责人,2
温升负责人,2
高级 Web 开发工程师,2
运营数据分析师,2
热管理研发工程师,2
兼职教授,2
销售合伙人,2
后端开发（实习）,2
计算机视觉研究员（实习）,2
BD 总监,2
海外产品经理 - 模型侧,2
教研产品,2
主讲老师,2
生产组长,2
高级系统分析师,2
C＃开发工程师,2
创始人/创业者,2
增长负责人／独立端负责人,2
优加产品解决方案负责人,2
餐厅经理,2
Manager Quality Assurance and Quality,2
工程主管,2
产品技术 VP,2
高级电子研发工程师,2
资深嵌入式开发工程师,2
c＃软件工程师,2
计算机教师,2
ios 高级开发,2
全球战略合作伙伴关系负责人,2
副总裁、负责人,2
顾问（项目）,2
全球销售策略与运营,2
猎头主管,2
Android 驱动工程师,2
营销与销售负责人,2
全球业务拓展总监,2
AI 智能驱动品牌创新顾问,2
云桌面开发,2
数仓团队负责人,2
注塑工程师,2
资深 UX 设计师,2
City Manager,2
端侧负责人,2
IT Manger,2
高级售前专家,2
并购分析师,2
业务产品经理,2
执行副总,2
高级软件工程师／项目组长,2
黑龙江省区人力资源总监,2
Part-time Software Engineer,2
娱乐热点高级运营,2
量化算法实习生,2
SOFTWARE ENGINEER,2
客户财经部部长，数字能源业务营销服 CFO,2
Java 开发、Python 算法,2
资深机械设计工程师,2
集团首席人力资源官,2
副总裁，人力资源,2
ai 影视情感数据评测,2
ai 训练师,2
ai 音视频训练师,2
语音/视频/图形开发,2
模型开发实习生,2
资深副创意总监,2
高级创意总监,2
golang 架构师,2
自由创意总监,2
资深前端工程师／前端负责人,2
华南区域销售经理,2
机器学习平台负责人,2
人事行政部经理,2
产品经理＆运营,2
游戏平台产品经理,2
游戏社区产品经理,2
渠道运营＆内容运营（实习）,2
全栈 WEB 开发工程师,2
机器人机械结构工程师,2
人力行政主管,2
首席数字官,2
移动端前端开发,2
物流总监,2
供应链副总经理,2
WEB 前后端研发工程师,2
项目协调,2
产品总监／项目经理,2
标准资深工程师,2
资深技术工程师,2
Head of Business Development,2
规控算法工程师,2
项目经理／视觉设计师,2
Project Director,2
PQA 高级经理（研发质量偏结构）,2
DQA（结构物料）＋质量部 TMG 专家,2
整机 TQC+TMG 专家 / 摄像头 TQC+TMG 专家 / 整机工艺工程师,2
资深运营专家,2
商家运营专家,2
资深销售主管,2
集团审计与风控高级经理,2
"Technical Expert, Staff Engineer",2
Product Designer (Internship),2
文本模型专家／产品运营,2
编辑部主任,2
Policy Advisor / Sanctions Compliance Officer,2
资深后端架构师,2
成本总监,2
金融产品,2
移动端,2
CAD 工程师,2
软件开发主管（系长）,2
初级 AWS 构架师,2
市场部副主任,2
展览专员,2
高级物流经理,2
知识产权顾问,2
Java 高级研发,2
集团采购总监,2
体验设计负责人,2
PLM 顾问,2
产品负责人＆联合创始人,2
产品经理＆运营（兼职）,2
联合创始人＆董事会成员,2
Android 技术负责人,2
资深业务拓展经理,2
应用研发工程师,2
测量员,2
商业智能分析师,2
高级技术服务工程师,2
SR UX Designer,2
装渠事业部总经理、装修漆事业部副总经理,2
博后研究员,2
c 语言软件工程师,2
东北区零售总监,2
零售客户经理,2
IT 部门经理,2
老师,2
机器人嵌入式系统工程师,2
E12/M3,2
硬件产品总监,2
成本管理经理,2
高级海外社媒运营专员,2
社媒营销运营,2
高级助理,2
嵌入式软件开发专家／Leader,2
高级战略管理经理,2
战略投资部负责人,2
AI Agent 技术负责人,2
平台运营经理,2
T6/架构师,2
高级品牌／视觉设计师,2
人形机器人产品经理,2
WW Budget Senior Financial Analyst,2
Vice Finance Manager of China,2
体验运营,2
网络管理员,2
web 前端组长,2
web 高级前端,2
组织发展总监,2
集团财务中心总经理,2
测试工程师（实习）,2
数据标注／AI 训练师,2
Student researcher intern,2
助理硬件工程师,2
C++高级研发工程师,2
美洲区编辑、驻纽约记者,2
晚间新闻编辑/监制,2
用户成长运营,2
服务端高级研发工程师,2
大健康产品经理,2
AI 产品出海增长营顾问,2
产品全球增长顾问,2
信息化经理,2
硬件研发主管,2
智慧农业产品经理,2
产品规划部部长,2
高级运营经理 P7,2
电商产品运营总监,2
AI 搜索策略产品经理,2
软硬件结合研发产品项目经理,2
自动驾驶项目经理,2
视觉 AI 产品经理,2
KA 品牌商家运营,2
AI 平台产品实习,2
高级文案／PR 经理,2
AI 算法开发工程师,2
产品设计/PI 掌控/设计项目管理,2
游戏引擎专家,2
图形开发工程师,2
亚太及欧洲总经理,2
金融工程实习生,2
音视频开发工程师,2
Retail Experience Designer,2
开发高级工程师,2
云观测产品经理,2
区块链后端开发工程师,2
搜索导购产品经理,2
产品负责人（产品专家）,2
项目兼产品负责人,2
钉钉 AI 产品专家,2
私有云安全产品经理,2
技术助理,2
内容增长顾问（合同）,2
AI 产品全球增长顾问（合同）,2
AI 产品出海增长营顾问（合同）,2
产品全球增长顾问（合同）,2
区域销售,2
用户＆功能产品经理,2
研发与算法人力资源,2
CS,2
海外游戏运营策划,2
抖音搜索产品经理（搜增＆AI 搜）,2
图像算法工程师助理,2
AI Infra 研究员,2
校长/副校长,2
高级 Golang 开发工程师,2
"Vice president, Product",2
Al Marktplace 图像业务负责人,2
短视频创作者生态策略组长,2
ae 工程师,2
Software Engineer 2 (IC-6),2
存储栈研发工程师,2
Sanctions Compliance Officer,2
设计负责人/AI 内容负责人,2
抖音内容运营负责人＆TikTok 全球 Push 负责人,2
整合营销专员,2
Head of Digital Product,2
解决方案架构师／产品经理,2
web 开发工程师,2
Founding Software Engineer,2
VP／增长负责人,2
会员产品／用户增长负责人,2
项目经理／管理培训生,2
增长激励中心负责人,2
VP/增长负责人,2
会员产品/用户增长负责人,2
战略和运营规划经理,2
项目经理/管理培训生,2
后端组长,2
市场公关＆创新项目/大促整合营销,2
Senior Software Developer,2
资深 Android 开发工程师,2
运营负责人→发行制作人,2
运营专员／主管,2
Software Development Engineer 1,2
软件工程师/项目经理,2
软件应用工程师,2
法务合规总监,2
市场策略高级经理,2
战略咨询总监,2
软件开发主管,2
产品组负责人,2
图形开发专家,2
语音算法 leader，资深算法专家（P9),2
3d 图形开发工程师,2
语音科学家,2
司机,2
无线/天线工程师,2
节目主编,2
CRM Consultant,2
Global E-commerce Design／资深交互设计师,2
Senior Planning Manager,2
Account Executives,2
Content department / Senior product designer,2
西班牙语市场主管,2
营销中心负责人,2
储能产品副总监,2
机械工程师/项目经理,2
工艺／制程工程师（PE）,2
产品设计部门／高级 UI 设计师,2
正高级工程师,2
微机电工程师,2
机械工程师助理,2
发行制作人,2
叠纸海外运营中心负责人,2
生态市场＆统筹规划,2
系统集成主管,2
Strategic Planning Director,2
研发算法工程师,2
设备技术员,2
政府事务运营经理,2
智能计算 NPI 工程师,2
Strategic Planning Associate Manager,2
高级品牌公关顾问,2
储能技术支持,2
高级 java 研发工程师,2
海外市场/广告优化,2
Digital Planner,2
高级电商运营经理,2
内容产品运营,2
User Growth Manager & Agent Ecosystem,2
AI 开发者社区经理,2
IOS 开发工程师,2
高级产品体验设计师,2
外汇专家,2
合作伙伴总监,2
学生助理,2
机械研发经理,2
Founding Product Designer,2
资深机器学习数据挖掘工程师,2
结构专家／机械工程师,2
全球社媒经理,2
海外内容运营,2
CMO／商业化负责人／销售主管,2
业务线总经理／CTO,2
大数据／BI 事业部主管,2
技术支持/电气工程师,2
全球客服总监,2
主席保镖队长,2
Part Time Assistant,2
CTO、VP,2
董事长司机／安全助理,2
PC 端产品运营,2
董事长生活助理,2
高级量化研究员,2
高级光学工程师,2
数据库内核开发实习生,2
HRBP head / 文化＆TD／领导力团队负责人,2
市场传播,2
高级 GTM 经理,2
供应链项目经理,2
云原生开发工程师,2
SEM 优化,2
国别经理,2
图书策划编辑,2
商用显示事业部总经理,2
海外销售代表,2
资深产品专家（P9）,2
推广负责人,2
大语言模型工程师实习生,2
首席数据科学家兼 AI 产品经理,2
游戏设计师,2
KOL 达人运营,2
政企专员,2
品牌市场,2
副总设计师,2
海外商务经理,2
电商运营主管,2
零售运营经理,2
底盘研发经理,2
装备开发工程师,2
K12 区域负责人,2
助教/科研助理,2
机器人应用工程师,2
副所长,2
高级视觉算法专家,2
大模型搜索策略算法工程师,2
淘系内容 AI 平台负责人，资深算法专家（P9）,2
技术顾问兼 Leader,2
全栈研发负责人,2
数据智能应用团队负责人，资深算法专家（P9）,2
软件工程师（前端）,2
用户研究产品经理,2
AI 产品助理（实习）,2
AI 研发部负责人，高级总监,2
上位机开发工程师,2
数据科学总监,2
C++ 后端开发工程师,2
ios 技术专家,2
技术组负责人,2
产品总监＆线上运营总监,2
产品高级经理,2
光学仿真高级工程师,2
助理工程师（实习）,2
开发岗,2
海外渠道负责人,2
运营工程师,2
实习编辑,2
资深技术专家（总监）,2
AI 行业研究员,2
Head of Engineering,2
副研／主任,2
SDEII,2
自由职业,2
H&A TL,2
Lead,2
Web 前端工程师（高级）,2
英文版主编,2
业务项目经理,2
数据产品总监,2
商务、合约、预算,2
科技创投记者,2
模具总监,2
市场运营主管,2
Executive Director,2
商业记者,2
技术部主管,2
工艺技术员,2
高级硬件系统工程师,2
智能技术研究院院长,2
自动化测试研发负责人,2
机电总监,2
高级 UI 设计,2
编辑/记者,2
私域运营总监,2
技术中台产品经理,2
资深结构设计工程师,2
机械专家,2
IP 授权经理,2
项目总工程师,2
ios,2
Associate Media Manager,2
Research Assistant (part-time),2
DevOps,2
高级设计工程师,2
部门负责人/NLP 算法工程师,2
数据研究员,2
PG,2
高级研发项目经理,2
Senior Engineering Leader,2
海外营销专家,2
技术部部长,2
AI 内容创作者,2
IP 授权总监,2
HRD & Business Development,2
薪酬绩效总监／总裁助理,2
总经理助理／总裁秘书,2
Association Principal Engineer,2
AI 大模型技术专家,2
C 端增长负责人,2
独立游戏制作人,2
内容创意总监,2
服务端高级开发工程师,2
境外汇款审核,2
大模型算法负责人,2
Associate Project Manager,2
品牌营销高级专家,2
战略发展部副总经理,2
品牌运营以及营销专家,2
技术策略专家,2
培训经理／主管,2
云计算频道主编,2
培训专员／助理,2
信息化记者,2
2012 App Lab 副部长／X Labs 中国创新中心主任,2
商品算法负责人,2
Investment Vice President,2
院校教务管理人员,2
战略规划专员,2
机器人实习生,2
PR 经理,2
大模型组早期成员,2
研究分析师,2
Digital Marketing Project Manager,2
AI 多模态大模型算法工程师（AI 组长）,2
Java & 大数据工程师,2
Marketing Project Coordinator,2
AE 工程师,2
商业分析员,2
软件工程师实习,2
欧洲区销售负责人,2
品牌及内容营销负责人,2
战略合作经理,2
技术负责人／scrum master,2
内容产品专家（E6）,2
资深产品经理（2-2）,2
公关传播经理,2
产品策略实习生,2
资深策略策划,2
市场运营高级经理,2
Deputy Director,2
HR Head of Business Partner and Staffing Team,2
"HR, EA",2
Intercompany Accountant,2
人事处主管,2
学习发展总监,2
品牌营销负责人（项目合作）,2
教学质量经理,2
BU HR 负责人,2
商业化 HRBP Leader,2
Sr.HRBP,2
HR Operation,2
实习生（中国事业部高管助理）,2
人力资源总监／HRD,2
国际业务 HRD,2
主要参与人,2
HR（薪酬绩效）/ 销售业务管理,2
HR Manager/HRG,2
Recruiter / Talent Sourcing Team Lead,2
HR Manager of China,2
HR Business Partner,2
人力行政副总裁,2
绩效管理负责人,2
OD＆绩效经理,2
OD＆绩效岗,2
房产经纪人,2
用户体验与视觉设计师,2
组织与人才发展负责人,2
业务 OD 负责人／组织效能专家,2
物流交付协调专员,2
HR Vice President,2
Staffing Consultant,2
HR specialist,2
创业负责人,2
客服工程师,2
达人营销,2
Payroll and Benefits Leader,2
语义智能 PM,2
Software Engineer 2,2
招聘/BP,2
人事高级经理,2
VLA 算法负责人,2
Chief Executive Officer,2
360 度顾问,2
培训设计经理,2
招聘负责人＆HRBP Head,2
高级培训经理 兼 企业发展部 HRBP,2
人力副总经理,2
国际业务 HRBP 负责人,2
APP 概念设计师,2
区域人力负责人,2
国家 HRBP／企业业务 HRBP＋学发 COE,2
北美 HRBP,2
人才搜寻专员,2
HR 数据运营实习生（HRDS）,2
HR 招聘实习生,2
NVH 工程师,2
喜播教育·控股公司 CEO／总裁／总经理,2
人力资源部·head of HR Dept.,2
人事行政部·人事行政负责人,2
中国区人力资源部·人力资源经理／主管,2
市场商务主管,2
综合管理处负责人,2
HBRP&OD,2
校园招聘与高校关系主管,2
校园招聘＆招聘渠道管理,2
电机结构工程师,2
视觉与体验设计师,2
HRD（一号位）,2
事业部 HRD/BPHead,2
省区 HR 负责人,2
大区 HR 负责人,2
BUOD 负责人,2
人力资源部总经理助理,2
人工智能负责人,2
总公司管培生、党委组织部秘书,2
HR 独立顾问,2
HR PMO 负责人,2
海外高级品牌营销经理,2
人才甄选总监,2
绩效培训主管,2
HR 副总监,2
招聘规划与运营管理负责人,2
高级交付管理经理,2
人力资源项目实施方案及培训总监 / 高级业务转型顾问,2
人力资源项目经理,2
高级进出口专员 / 运营总监助理,2
Chief Growth Officer,2
BUHR 经理,2
E-Learning 项目经理,2
全国销售条线 HRBP 负责人,2
HRBP / Staffing,2
HRBPLeader,2
游戏客户端开发工程师,2
Head of Digital Marketing,2
培训专员 / HRIS 专员,2
HRVP／投后负责人,2
高级 HRBP 及招聘经理,2
猎头／北京区负责人,2
视觉与用户体验设计师,2
人力资源总监，COE head,2
HR head,2
COE/PMO leader,2
HRBP leader|HR 项目经理,2
人力专员、专业经理,2
技术线 HRG,2
招聘专家岗,2
人力资源合作伙伴（HRBP 政委）,2
总部业务培训运营师,2
人才发展专员,2
高端招聘专家,2
